#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BUB1	CDC6	9606.ENSP00000302530	9606.ENSP00000209728	0	0	0	0	0.619	0	0	0.597	0.840
BUB1	VRK1	9606.ENSP00000302530	9606.ENSP00000216639	0	0	0	0	0.285	0	0	0.251	0.441
BUB1	AURKA	9606.ENSP00000302530	9606.ENSP00000216911	0	0	0	0	0.836	0.089	0	0.822	0.971
BUB1	STAG2	9606.ENSP00000302530	9606.ENSP00000218089	0	0	0	0	0.072	0	0	0.540	0.555
BUB1	OIP5	9606.ENSP00000302530	9606.ENSP00000220514	0	0	0	0	0.778	0	0	0.530	0.891
BUB1	FBXO5	9606.ENSP00000302530	9606.ENSP00000229758	0	0	0	0	0.493	0	0	0.366	0.665
BUB1	MAPRE3	9606.ENSP00000302530	9606.ENSP00000233121	0	0	0	0	0.087	0.309	0	0.142	0.411
BUB1	MAD2L2	9606.ENSP00000302530	9606.ENSP00000235310	0	0	0	0	0.109	0	0.900	0.673	0.968
BUB1	NCAPH	9606.ENSP00000302530	9606.ENSP00000240423	0	0	0	0	0.838	0	0	0.606	0.933
BUB1	CDC25B	9606.ENSP00000302530	9606.ENSP00000245960	0	0	0	0	0.158	0	0	0.402	0.475
BUB1	KNSTRN	9606.ENSP00000302530	9606.ENSP00000249776	0	0	0	0	0.423	0	0	0.399	0.638
BUB1	PIMREG	9606.ENSP00000302530	9606.ENSP00000250056	0	0	0	0	0.504	0	0	0.595	0.790
BUB1	NCAPG	9606.ENSP00000302530	9606.ENSP00000251496	0	0	0	0	0.908	0	0	0.756	0.976
BUB1	CCNA1	9606.ENSP00000302530	9606.ENSP00000255465	0	0	0	0	0.240	0	0	0.504	0.607
BUB1	CCNB1	9606.ENSP00000302530	9606.ENSP00000256442	0	0	0	0	0.846	0.279	0.400	0.900	0.992
BUB1	KIF23	9606.ENSP00000302530	9606.ENSP00000260363	0	0	0	0	0.855	0.068	0	0.715	0.958
BUB1	KIF11	9606.ENSP00000302530	9606.ENSP00000260731	0	0	0	0	0.912	0.310	0	0.774	0.985
BUB1	NDC80	9606.ENSP00000302530	9606.ENSP00000261597	0	0	0	0	0.932	0.838	0	0.853	0.998
BUB1	CSNK1A1	9606.ENSP00000302530	9606.ENSP00000261798	0	0	0	0	0	0	0	0.422	0.422
BUB1	ANAPC5	9606.ENSP00000302530	9606.ENSP00000261819	0	0	0	0	0.050	0.742	0	0.349	0.826
BUB1	TIPIN	9606.ENSP00000302530	9606.ENSP00000261881	0	0	0	0	0.270	0.074	0	0.236	0.439
BUB1	SGO1	9606.ENSP00000302530	9606.ENSP00000263753	0	0	0	0	0.724	0.045	0	0.937	0.982
BUB1	CENPE	9606.ENSP00000302530	9606.ENSP00000265148	0	0	0	0	0.839	0.259	0	0.934	0.991
BUB1	SPDL1	9606.ENSP00000302530	9606.ENSP00000265295	0	0	0	0	0.364	0	0	0.306	0.539
BUB1	ANLN	9606.ENSP00000302530	9606.ENSP00000265748	0	0	0	0	0.791	0	0	0.619	0.917
BUB1	CDK2	9606.ENSP00000302530	9606.ENSP00000266970	0	0	0	0	0.359	0.238	0	0.501	0.735
BUB1	KIF2B	9606.ENSP00000302530	9606.ENSP00000268919	0	0	0	0	0.291	0.069	0	0.527	0.660
BUB1	NUF2	9606.ENSP00000302530	9606.ENSP00000271452	0	0	0	0	0.901	0.787	0	0.757	0.994
BUB1	DYNC1LI1	9606.ENSP00000302530	9606.ENSP00000273130	0	0	0	0	0.049	0	0	0.437	0.441
BUB1	CENPC	9606.ENSP00000302530	9606.ENSP00000273853	0	0	0	0	0.056	0	0	0.614	0.620
BUB1	CDCA5	9606.ENSP00000302530	9606.ENSP00000275517	0	0	0	0	0.789	0	0	0.698	0.933
BUB1	SPC25	9606.ENSP00000302530	9606.ENSP00000282074	0	0	0	0	0.814	0.781	0	0.271	0.967
BUB1	SKA1	9606.ENSP00000302530	9606.ENSP00000285116	0	0	0	0	0.602	0	0	0.566	0.820
BUB1	SMC2	9606.ENSP00000302530	9606.ENSP00000286398	0	0	0	0	0.543	0.087	0	0.254	0.662
BUB1	BUB1B	9606.ENSP00000302530	9606.ENSP00000287598	0	0	0	0.584	0.920	0.919	0.500	0.989	0.999
BUB1	CCNB2	9606.ENSP00000302530	9606.ENSP00000288207	0	0	0	0	0.892	0.279	0.400	0.970	0.998
BUB1	MIS18A	9606.ENSP00000302530	9606.ENSP00000290130	0	0	0	0	0.321	0	0	0.195	0.430
BUB1	MAD2L1	9606.ENSP00000302530	9606.ENSP00000296509	0	0	0	0	0.841	0.875	0.900	0.940	0.999
BUB1	RAD21	9606.ENSP00000302530	9606.ENSP00000297338	0	0	0	0	0.130	0.071	0	0.808	0.832
BUB1	WAPL	9606.ENSP00000302530	9606.ENSP00000298767	0	0	0	0	0	0	0	0.474	0.474
BUB1	PLK1	9606.ENSP00000302530	9606.ENSP00000300093	0	0	0	0	0.587	0.390	0.800	0.936	0.996
BUB1	MAPRE2	9606.ENSP00000302530	9606.ENSP00000300249	0	0	0	0	0.087	0.309	0	0.183	0.439
BUB1	TPX2	9606.ENSP00000302530	9606.ENSP00000300403	0	0	0	0	0.847	0	0	0.740	0.958
BUB1	CDT1	9606.ENSP00000302530	9606.ENSP00000301019	0	0	0	0	0.406	0.073	0	0.356	0.614
BUB1	BIRC5	9606.ENSP00000302530	9606.ENSP00000301633	0	0	0	0	0.844	0.095	0	0.865	0.979
BUB1	PDS5B	9606.ENSP00000302530	9606.ENSP00000313851	0	0	0	0	0.110	0.103	0	0.320	0.410
BUB1	RCC1	9606.ENSP00000302530	9606.ENSP00000497402	0	0	0	0	0.194	0	0	0.313	0.423
BUB1	NUMA1	9606.ENSP00000302530	9606.ENSP00000377298	0	0	0	0	0.087	0.136	0	0.331	0.426
BUB1	NEK1	9606.ENSP00000302530	9606.ENSP00000424757	0	0	0	0	0.301	0	0	0.219	0.431
BUB1	USP16	9606.ENSP00000302530	9606.ENSP00000334808	0	0	0	0	0	0	0	0.432	0.432
BUB1	CCNG1	9606.ENSP00000302530	9606.ENSP00000344635	0	0	0	0	0.176	0.183	0	0.231	0.438
BUB1	CIT	9606.ENSP00000302530	9606.ENSP00000376306	0	0	0	0	0.365	0	0	0.174	0.453
BUB1	CDK3	9606.ENSP00000302530	9606.ENSP00000410561	0	0	0	0	0.188	0.126	0	0.296	0.457
BUB1	SMC1A	9606.ENSP00000302530	9606.ENSP00000323421	0	0	0	0	0.161	0.087	0	0.359	0.466
BUB1	NCAPD3	9606.ENSP00000302530	9606.ENSP00000433681	0	0	0	0	0.301	0	0	0.268	0.467
BUB1	CLASP2	9606.ENSP00000302530	9606.ENSP00000327760	0	0	0	0	0	0	0	0.471	0.471
BUB1	PLK5	9606.ENSP00000302530	9606.ENSP00000468376	0	0	0	0	0.237	0.175	0	0.239	0.479
BUB1	KIF2A	9606.ENSP00000302530	9606.ENSP00000385000	0	0	0	0	0.349	0.069	0	0.242	0.501
BUB1	CENPS	9606.ENSP00000302530	9606.ENSP00000308583	0	0	0	0	0.076	0	0	0.487	0.506
BUB1	ITGB3BP	9606.ENSP00000302530	9606.ENSP00000360133	0	0	0	0	0.217	0	0	0.431	0.535
BUB1	TIMELESS	9606.ENSP00000302530	9606.ENSP00000450607	0	0	0	0	0.371	0.104	0	0.249	0.540
BUB1	ZNF207	9606.ENSP00000302530	9606.ENSP00000378165	0	0	0	0	0.060	0.268	0	0.389	0.543
BUB1	WEE1	9606.ENSP00000302530	9606.ENSP00000402084	0	0	0	0	0.138	0.104	0	0.469	0.554
BUB1	RCC2	9606.ENSP00000302530	9606.ENSP00000364585	0	0	0	0	0.121	0	0	0.534	0.572
BUB1	BORA	9606.ENSP00000302530	9606.ENSP00000479266	0	0	0	0	0.457	0	0	0.245	0.573
BUB1	CHEK2	9606.ENSP00000302530	9606.ENSP00000372023	0	0	0	0	0.168	0	0	0.517	0.581
BUB1	MASTL	9606.ENSP00000302530	9606.ENSP00000365107	0	0	0	0	0.450	0	0	0.313	0.606
BUB1	CDC25A	9606.ENSP00000302530	9606.ENSP00000303706	0	0	0	0	0.405	0	0	0.382	0.617
BUB1	CENPW	9606.ENSP00000302530	9606.ENSP00000357308	0	0	0	0	0.539	0	0	0.202	0.617
BUB1	CENPT	9606.ENSP00000302530	9606.ENSP00000457810	0	0	0	0	0.148	0	0	0.586	0.632
BUB1	SKA2	9606.ENSP00000302530	9606.ENSP00000333433	0	0	0	0	0.139	0	0	0.593	0.634
BUB1	SMC3	9606.ENSP00000302530	9606.ENSP00000354720	0	0	0	0	0.172	0.087	0	0.558	0.636
BUB1	MIS18BP1	9606.ENSP00000302530	9606.ENSP00000309790	0	0	0.213	0	0.406	0.095	0	0.249	0.640
BUB1	HELLS	9606.ENSP00000302530	9606.ENSP00000377601	0	0	0	0	0.538	0.092	0	0.224	0.646
BUB1	AURKC	9606.ENSP00000302530	9606.ENSP00000302898	0	0	0	0	0.306	0.089	0	0.518	0.669
BUB1	FAM83D	9606.ENSP00000302530	9606.ENSP00000481465	0	0	0	0	0.542	0	0	0.331	0.681
BUB1	NCAPD2	9606.ENSP00000302530	9606.ENSP00000325017	0	0	0	0	0.491	0	0	0.402	0.683
BUB1	CCNF	9606.ENSP00000302530	9606.ENSP00000380256	0	0	0	0	0.513	0	0	0.391	0.691
BUB1	NCAPG2	9606.ENSP00000302530	9606.ENSP00000387007	0	0	0	0	0.604	0	0	0.281	0.703
BUB1	ERCC6L	9606.ENSP00000302530	9606.ENSP00000334675	0	0	0	0	0.506	0.092	0	0.409	0.712
BUB1	KIF20B	9606.ENSP00000302530	9606.ENSP00000360793	0	0	0	0	0.605	0.071	0	0.352	0.741
BUB1	FZR1	9606.ENSP00000302530	9606.ENSP00000378529	0	0	0	0	0.208	0.519	0	0.436	0.766
BUB1	CKAP5	9606.ENSP00000302530	9606.ENSP00000432768	0	0	0	0	0.220	0.188	0	0.660	0.766
BUB1	MAPRE1	9606.ENSP00000302530	9606.ENSP00000364721	0	0	0	0	0.126	0.309	0	0.662	0.778
BUB1	SMC4	9606.ENSP00000302530	9606.ENSP00000341382	0	0	0	0	0.516	0.087	0	0.558	0.788
BUB1	KIF18B	9606.ENSP00000302530	9606.ENSP00000465992	0	0	0	0	0.613	0.071	0	0.465	0.791
BUB1	ANAPC10	9606.ENSP00000302530	9606.ENSP00000478501	0	0	0	0	0.075	0.706	0	0.355	0.809
BUB1	ANAPC4	9606.ENSP00000302530	9606.ENSP00000426654	0	0	0	0	0	0.752	0	0.267	0.810
BUB1	TACC3	9606.ENSP00000302530	9606.ENSP00000326550	0	0	0	0	0.528	0.136	0	0.573	0.811
BUB1	PDS5A	9606.ENSP00000302530	9606.ENSP00000303427	0	0	0	0	0.122	0.103	0	0.782	0.813
BUB1	ANAPC2	9606.ENSP00000302530	9606.ENSP00000314004	0	0	0	0	0.054	0.773	0	0.215	0.817
BUB1	ANAPC11	9606.ENSP00000302530	9606.ENSP00000349957	0	0	0	0	0.042	0.746	0	0.344	0.826
BUB1	KNTC1	9606.ENSP00000302530	9606.ENSP00000328236	0	0	0	0	0.627	0	0	0.554	0.826
BUB1	PMF1	9606.ENSP00000302530	9606.ENSP00000357256	0	0	0	0	0.068	0.781	0	0.247	0.833
BUB1	SKA3	9606.ENSP00000302530	9606.ENSP00000319417	0	0	0	0	0.692	0	0	0.498	0.839
BUB1	INCENP	9606.ENSP00000302530	9606.ENSP00000378295	0	0	0	0	0.445	0.094	0	0.751	0.864
BUB1	CDCA3	9606.ENSP00000302530	9606.ENSP00000442068	0	0	0	0	0.795	0	0	0.393	0.870
BUB1	NUDC	9606.ENSP00000302530	9606.ENSP00000319664	0	0	0	0	0.067	0	0.800	0.365	0.871
BUB1	ANAPC1	9606.ENSP00000302530	9606.ENSP00000339109	0	0	0	0	0.133	0.758	0	0.452	0.875
BUB1	ZWILCH	9606.ENSP00000302530	9606.ENSP00000311429	0	0	0	0	0.496	0.099	0	0.754	0.879
BUB1	NSL1	9606.ENSP00000302530	9606.ENSP00000355944	0	0	0	0	0.137	0.846	0	0.197	0.884
BUB1	CDC16	9606.ENSP00000302530	9606.ENSP00000348554	0	0	0	0	0.070	0.781	0	0.488	0.886
BUB1	CDCA2	9606.ENSP00000302530	9606.ENSP00000328228	0	0	0	0	0.798	0	0	0.479	0.890
BUB1	KIFC1	9606.ENSP00000302530	9606.ENSP00000393963	0	0	0	0	0.746	0.136	0	0.649	0.916
BUB1	MIS12	9606.ENSP00000302530	9606.ENSP00000370557	0	0	0	0	0.056	0.837	0	0.514	0.918
BUB1	CDC25C	9606.ENSP00000302530	9606.ENSP00000321656	0	0	0	0	0.784	0	0	0.651	0.921
BUB1	SPC24	9606.ENSP00000302530	9606.ENSP00000465075	0	0	0	0	0.308	0.781	0	0.555	0.926
BUB1	CEP55	9606.ENSP00000302530	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0.548	0.928
BUB1	NEK2	9606.ENSP00000302530	9606.ENSP00000355966	0	0	0	0	0.819	0	0	0.639	0.932
BUB1	CDC23	9606.ENSP00000302530	9606.ENSP00000378350	0	0	0	0	0.097	0.750	0	0.732	0.934
BUB1	SPAG5	9606.ENSP00000302530	9606.ENSP00000323300	0	0	0	0	0.886	0.115	0	0.406	0.934
BUB1	NUSAP1	9606.ENSP00000302530	9606.ENSP00000499238	0	0	0	0	0.858	0	0	0.575	0.937
BUB1	RAE1	9606.ENSP00000302530	9606.ENSP00000379181	0	0	0	0	0.078	0.776	0	0.731	0.939
BUB1	DSN1	9606.ENSP00000302530	9606.ENSP00000389810	0	0	0	0	0.265	0.797	0	0.656	0.944
BUB1	UBE2C	9606.ENSP00000302530	9606.ENSP00000348838	0	0	0	0	0.887	0	0	0.607	0.954
BUB1	PTTG1	9606.ENSP00000302530	9606.ENSP00000377536	0	0	0	0	0.744	0	0	0.833	0.955
BUB1	CENPA	9606.ENSP00000302530	9606.ENSP00000336868	0	0	0	0	0.815	0.111	0	0.830	0.969
BUB1	CDCA8	9606.ENSP00000302530	9606.ENSP00000362146	0	0	0	0	0.847	0	0	0.818	0.971
BUB1	ASPM	9606.ENSP00000302530	9606.ENSP00000356379	0	0	0	0	0.907	0.111	0	0.741	0.976
BUB1	CCNA2	9606.ENSP00000302530	9606.ENSP00000481380	0	0	0	0	0.879	0	0	0.851	0.981
BUB1	CENPF	9606.ENSP00000302530	9606.ENSP00000355922	0	0	0	0	0.871	0	0	0.903	0.987
BUB1	ZWINT	9606.ENSP00000302530	9606.ENSP00000363055	0	0	0	0	0.640	0.786	0	0.895	0.991
BUB1	KIF2C	9606.ENSP00000302530	9606.ENSP00000361298	0	0	0	0	0.862	0.069	0	0.963	0.994
BUB1	AURKB	9606.ENSP00000302530	9606.ENSP00000313950	0	0	0	0	0.827	0.089	0	0.984	0.997
BUB1	MAD1L1	9606.ENSP00000302530	9606.ENSP00000385334	0	0	0	0	0	0.959	0.900	0.642	0.998
BUB1	CDK1	9606.ENSP00000302530	9606.ENSP00000378699	0	0	0	0	0.890	0.354	0.400	0.964	0.998
BUB1	CDC20	9606.ENSP00000302530	9606.ENSP00000361540	0	0	0	0	0.907	0.996	0.800	0.993	0.999
BUB1	KNL1	9606.ENSP00000302530	9606.ENSP00000335463	0	0	0	0	0.458	0.990	0	0.971	0.999
BUB1	BUB3	9606.ENSP00000302530	9606.ENSP00000357858	0	0	0	0	0.161	0.973	0.900	0.999	0.999
BUB1B	ZW10	9606.ENSP00000287598	9606.ENSP00000200135	0	0	0	0	0.105	0.234	0.500	0.816	0.928
BUB1B	CDC6	9606.ENSP00000287598	9606.ENSP00000209728	0	0	0	0	0.565	0	0	0.566	0.803
BUB1B	AURKA	9606.ENSP00000287598	9606.ENSP00000216911	0	0	0	0	0.723	0.089	0	0.722	0.924
BUB1B	OIP5	9606.ENSP00000287598	9606.ENSP00000220514	0	0	0	0	0.784	0	0	0.277	0.837
BUB1B	FBXO5	9606.ENSP00000287598	9606.ENSP00000229758	0	0	0	0	0.492	0	0	0.507	0.739
BUB1B	MAPRE3	9606.ENSP00000287598	9606.ENSP00000233121	0	0	0	0	0.087	0.309	0	0.230	0.472
BUB1B	MAD2L2	9606.ENSP00000287598	9606.ENSP00000235310	0	0	0	0	0.087	0	0.800	0.629	0.926
BUB1B	NCAPH	9606.ENSP00000287598	9606.ENSP00000240423	0	0	0	0	0.851	0	0	0.455	0.915
BUB1B	CDC25B	9606.ENSP00000287598	9606.ENSP00000245960	0	0	0	0	0.153	0	0	0.423	0.490
BUB1B	SIRT2	9606.ENSP00000287598	9606.ENSP00000249396	0	0	0	0	0	0.292	0	0.388	0.548
BUB1B	KNSTRN	9606.ENSP00000287598	9606.ENSP00000249776	0	0	0	0	0.548	0	0	0.486	0.758
BUB1B	PIMREG	9606.ENSP00000287598	9606.ENSP00000250056	0	0	0	0	0.474	0	0	0.196	0.559
BUB1B	NCAPG	9606.ENSP00000287598	9606.ENSP00000251496	0	0	0	0	0.837	0	0	0.719	0.952
BUB1B	CCNA1	9606.ENSP00000287598	9606.ENSP00000255465	0	0	0	0	0.340	0	0.500	0.554	0.840
BUB1B	CCNB1	9606.ENSP00000287598	9606.ENSP00000256442	0	0	0	0	0.847	0.279	0.720	0.966	0.998
BUB1B	KIF23	9606.ENSP00000287598	9606.ENSP00000260363	0	0	0	0	0.851	0.068	0	0.515	0.926
BUB1B	KIF11	9606.ENSP00000287598	9606.ENSP00000260731	0	0	0	0	0.937	0.310	0	0.875	0.994
BUB1B	NDC80	9606.ENSP00000287598	9606.ENSP00000261597	0	0	0	0	0.856	0.238	0.720	0.793	0.992
BUB1B	ANAPC5	9606.ENSP00000287598	9606.ENSP00000261819	0	0	0	0	0.058	0.990	0.720	0.475	0.998
BUB1B	CLASP1	9606.ENSP00000287598	9606.ENSP00000263710	0	0	0	0	0.055	0	0.500	0.394	0.688
BUB1B	SGO1	9606.ENSP00000287598	9606.ENSP00000263753	0	0	0	0	0.735	0.294	0.500	0.759	0.974
BUB1B	CENPE	9606.ENSP00000287598	9606.ENSP00000265148	0	0	0	0	0.840	0.636	0.500	0.998	0.999
BUB1B	SPDL1	9606.ENSP00000287598	9606.ENSP00000265295	0	0	0	0	0.441	0	0.900	0.316	0.958
BUB1B	ANLN	9606.ENSP00000287598	9606.ENSP00000265748	0	0	0	0	0.693	0	0	0.376	0.800
BUB1B	CDK2	9606.ENSP00000287598	9606.ENSP00000266970	0	0	0	0	0.268	0.126	0	0.501	0.653
BUB1B	KIF2B	9606.ENSP00000287598	9606.ENSP00000268919	0	0	0	0	0.237	0.071	0.500	0.468	0.786
BUB1B	NUF2	9606.ENSP00000287598	9606.ENSP00000271452	0	0	0	0	0.853	0.189	0.500	0.717	0.980
BUB1B	DYNC1LI1	9606.ENSP00000287598	9606.ENSP00000273130	0	0	0	0	0.049	0.133	0.500	0.201	0.626
BUB1B	CENPC	9606.ENSP00000287598	9606.ENSP00000273853	0	0	0	0	0.076	0	0.500	0.544	0.770
BUB1B	CDCA5	9606.ENSP00000287598	9606.ENSP00000275517	0	0	0	0	0.585	0	0	0.657	0.851
BUB1B	CEP164	9606.ENSP00000287598	9606.ENSP00000278935	0	0	0	0	0	0	0	0.402	0.402
BUB1B	SPC25	9606.ENSP00000287598	9606.ENSP00000282074	0	0	0	0	0.836	0	0.500	0.211	0.930
BUB1B	SKA1	9606.ENSP00000287598	9606.ENSP00000285116	0	0	0	0	0.511	0	0.900	0.565	0.976
BUB1B	SMC2	9606.ENSP00000287598	9606.ENSP00000286398	0	0	0	0	0.602	0.087	0	0.160	0.668
BUB1B	MIS18BP1	9606.ENSP00000287598	9606.ENSP00000309790	0	0	0	0	0.252	0.099	0	0.182	0.400
BUB1B	NCAPD3	9606.ENSP00000287598	9606.ENSP00000433681	0	0	0	0	0.327	0	0	0.148	0.402
BUB1B	MAPRE2	9606.ENSP00000287598	9606.ENSP00000300249	0	0	0	0	0.089	0.309	0	0.127	0.403
BUB1B	PSRC1	9606.ENSP00000287598	9606.ENSP00000358925	0	0	0	0	0.318	0	0	0.164	0.406
BUB1B	CIT	9606.ENSP00000287598	9606.ENSP00000376306	0	0	0	0	0.341	0	0	0.137	0.407
BUB1B	SMC1A	9606.ENSP00000287598	9606.ENSP00000323421	0	0	0	0	0.148	0.087	0	0.303	0.411
BUB1B	RCC1	9606.ENSP00000287598	9606.ENSP00000497402	0	0	0	0	0.194	0	0	0.307	0.418
BUB1B	CEP63	9606.ENSP00000287598	9606.ENSP00000336524	0	0	0	0	0.042	0.342	0	0.162	0.425
BUB1B	PPP2R2D	9606.ENSP00000287598	9606.ENSP00000399970	0	0	0	0	0	0.062	0	0.423	0.435
BUB1B	RAD21	9606.ENSP00000287598	9606.ENSP00000297338	0	0	0	0	0.100	0.071	0	0.420	0.473
BUB1B	TIMELESS	9606.ENSP00000287598	9606.ENSP00000450607	0	0	0	0	0.349	0.104	0	0.190	0.486
BUB1B	ZNF207	9606.ENSP00000287598	9606.ENSP00000378165	0	0	0	0	0.059	0.268	0	0.318	0.489
BUB1B	PLK5	9606.ENSP00000287598	9606.ENSP00000468376	0	0	0	0	0.244	0.175	0	0.276	0.509
BUB1B	MIS18A	9606.ENSP00000287598	9606.ENSP00000290130	0	0	0	0	0.476	0	0	0.108	0.513
BUB1B	PAFAH1B1	9606.ENSP00000287598	9606.ENSP00000380378	0	0	0	0	0.042	0.098	0.500	0	0.530
BUB1B	KIF20B	9606.ENSP00000287598	9606.ENSP00000360793	0	0	0	0	0.407	0.071	0	0.228	0.537
BUB1B	BOD1L2	9606.ENSP00000287598	9606.ENSP00000467843	0	0	0	0	0	0	0.540	0.052	0.545
BUB1B	CENPW	9606.ENSP00000287598	9606.ENSP00000357308	0	0	0	0	0.485	0	0	0.197	0.569
BUB1B	DYNC1H1	9606.ENSP00000287598	9606.ENSP00000348965	0	0	0	0	0.044	0	0.500	0.173	0.570
BUB1B	WEE1	9606.ENSP00000287598	9606.ENSP00000402084	0	0	0	0	0.124	0.104	0	0.504	0.577
BUB1B	ITGB3BP	9606.ENSP00000287598	9606.ENSP00000360133	0	0	0	0	0.147	0	0.500	0.094	0.580
BUB1B	BORA	9606.ENSP00000287598	9606.ENSP00000479266	0	0	0	0	0.447	0	0	0.271	0.580
BUB1B	SMC3	9606.ENSP00000287598	9606.ENSP00000354720	0	0	0	0	0.169	0.087	0	0.500	0.588
BUB1B	NUP43	9606.ENSP00000287598	9606.ENSP00000342262	0	0	0	0	0.141	0.099	0.500	0.068	0.591
BUB1B	NDE1	9606.ENSP00000287598	9606.ENSP00000379643	0	0	0	0	0.047	0	0.500	0.229	0.600
BUB1B	CHEK2	9606.ENSP00000287598	9606.ENSP00000372023	0	0	0	0	0.212	0	0	0.518	0.604
BUB1B	NUMA1	9606.ENSP00000287598	9606.ENSP00000377298	0	0	0	0	0.135	0.136	0	0.516	0.607
BUB1B	SEH1L	9606.ENSP00000287598	9606.ENSP00000382779	0	0	0	0	0.098	0.099	0.500	0.163	0.614
BUB1B	CDT1	9606.ENSP00000287598	9606.ENSP00000301019	0	0	0	0	0.448	0.073	0	0.355	0.641
BUB1B	RCC2	9606.ENSP00000287598	9606.ENSP00000364585	0	0	0	0	0.109	0	0.500	0.267	0.644
BUB1B	CDC25A	9606.ENSP00000287598	9606.ENSP00000303706	0	0	0	0	0.435	0	0	0.399	0.646
BUB1B	FAM83D	9606.ENSP00000287598	9606.ENSP00000481465	0	0	0	0	0.463	0	0	0.391	0.659
BUB1B	NUP37	9606.ENSP00000287598	9606.ENSP00000448054	0	0	0	0	0.249	0	0.500	0.181	0.665
BUB1B	HELLS	9606.ENSP00000287598	9606.ENSP00000377601	0	0	0	0	0.576	0.092	0	0.200	0.666
BUB1B	MASTL	9606.ENSP00000287598	9606.ENSP00000365107	0	0	0	0	0.494	0	0	0.369	0.667
BUB1B	NCAPD2	9606.ENSP00000287598	9606.ENSP00000325017	0	0	0	0	0.483	0	0	0.397	0.675
BUB1B	NUDC	9606.ENSP00000287598	9606.ENSP00000319664	0	0	0	0	0.062	0	0.500	0.407	0.697
BUB1B	NSL1	9606.ENSP00000287598	9606.ENSP00000355944	0	0	0	0	0.131	0.296	0.500	0.140	0.701
BUB1B	MAPRE1	9606.ENSP00000287598	9606.ENSP00000364721	0	0	0	0	0.111	0.309	0.500	0.175	0.713
BUB1B	BRCC3	9606.ENSP00000287598	9606.ENSP00000358474	0	0	0	0	0.044	0	0.720	0	0.720
BUB1B	NCAPG2	9606.ENSP00000287598	9606.ENSP00000387007	0	0	0	0	0.634	0	0	0.277	0.724
BUB1B	CCNF	9606.ENSP00000287598	9606.ENSP00000380256	0	0	0	0	0.528	0	0	0.444	0.726
BUB1B	PMF1	9606.ENSP00000287598	9606.ENSP00000357256	0	0	0	0	0.107	0.164	0.500	0.358	0.728
BUB1B	CENPT	9606.ENSP00000287598	9606.ENSP00000457810	0	0	0	0	0.195	0	0.500	0.382	0.729
BUB1B	SMC4	9606.ENSP00000287598	9606.ENSP00000341382	0	0	0	0	0.473	0.087	0	0.490	0.733
BUB1B	CENPS	9606.ENSP00000287598	9606.ENSP00000308583	0	0	0	0	0.072	0	0.500	0.476	0.735
BUB1B	KIF2A	9606.ENSP00000287598	9606.ENSP00000385000	0	0	0	0	0.272	0.071	0.500	0.325	0.741
BUB1B	CLASP2	9606.ENSP00000287598	9606.ENSP00000327760	0	0	0	0	0.055	0	0.500	0.499	0.742
BUB1B	BABAM2	9606.ENSP00000287598	9606.ENSP00000343412	0	0	0	0	0.042	0.122	0.720	0.046	0.745
BUB1B	AURKC	9606.ENSP00000287598	9606.ENSP00000302898	0	0	0	0	0.386	0.089	0	0.634	0.777
BUB1B	SPC24	9606.ENSP00000287598	9606.ENSP00000465075	0	0	0	0	0.295	0	0.500	0.452	0.790
BUB1B	CDC25C	9606.ENSP00000287598	9606.ENSP00000321656	0	0	0	0	0.538	0	0	0.604	0.809
BUB1B	CKAP5	9606.ENSP00000287598	9606.ENSP00000432768	0	0	0	0	0.199	0.188	0.500	0.521	0.823
BUB1B	ERCC6L	9606.ENSP00000287598	9606.ENSP00000334675	0	0	0	0	0.521	0.092	0.500	0.288	0.824
BUB1B	KIF18B	9606.ENSP00000287598	9606.ENSP00000465992	0	0	0	0	0.693	0.071	0	0.477	0.838
BUB1B	KIFC1	9606.ENSP00000287598	9606.ENSP00000393963	0	0	0	0	0.737	0.136	0	0.440	0.862
BUB1B	CDCA3	9606.ENSP00000287598	9606.ENSP00000442068	0	0	0	0	0.805	0	0	0.437	0.886
BUB1B	DSN1	9606.ENSP00000287598	9606.ENSP00000389810	0	0	0	0	0.251	0.228	0.500	0.704	0.903
BUB1B	INCENP	9606.ENSP00000287598	9606.ENSP00000378295	0	0	0	0	0.384	0.098	0.500	0.722	0.912
BUB1B	CDCA2	9606.ENSP00000287598	9606.ENSP00000328228	0	0	0.271	0	0.681	0	0	0.671	0.916
BUB1B	KNTC1	9606.ENSP00000287598	9606.ENSP00000328236	0	0	0	0	0.712	0	0.500	0.496	0.921
BUB1B	BOD1	9606.ENSP00000287598	9606.ENSP00000309644	0	0	0	0	0.063	0	0.900	0.257	0.924
BUB1B	MIS12	9606.ENSP00000287598	9606.ENSP00000370557	0	0	0	0	0.053	0.823	0.500	0.303	0.933
BUB1B	RAE1	9606.ENSP00000287598	9606.ENSP00000379181	0	0	0	0	0.063	0.782	0	0.707	0.935
BUB1B	TPX2	9606.ENSP00000287598	9606.ENSP00000300403	0	0	0	0	0.849	0	0	0.595	0.936
BUB1B	CEP55	9606.ENSP00000287598	9606.ENSP00000360540	0	0	0	0	0.841	0	0	0.632	0.939
